job_number,subject_of_procurement,procuring_entity,entity_code,attr_of_procurement,procurement_type,tender_awarding_type,tenderer_name,total_tender_awarding_value,amount_range,tender_awarding_date,start_end_date
1040270004-1,102年甲工區配電管路工程CCO,台灣電力股份有限公司新竹區營業處,3.13.31.8,<工程類>5164電力工程,限制性招標(未經公開評選或公開徵求),最低標,昇殿工程有限公司,10850988,公告金額以上未達查核金額,10/29/2014 0:00:00,102/04/11－103/10/13
80300096,壓接套管、C型壓接套管壹批,台灣電力股份有限公司,3.13.31,<財物類>462電力傳輸、控制設備及其零件,選擇性招標(建立合格廠商名單後續邀標),最低標,鴻輝精機廠有限公司,56923150,查核金額以上未達巨額,11/12/2014 0:00:00,103/11/12－105/11/12
tpc-00905-2011S-103050,進口煤海上運輸印尼地區計2航次,台灣電力股份有限公司,3.13.31,<勞務類>72水上運輸服務,選擇性招標(建立合格廠商名單後續邀標),最低標,BIT MARITIME LIMITED ( 海瀧 ),21847443,巨額,12/5/2014 0:00:00,103/12/05－104/03/13
1140300100,澎湖區營業處104~106年離島發電燃料用油,台灣電力股份有限公司澎湖區營業處,3.13.31.28,<財物類>12石油及天然氣,公開招標,最低標,台灣中油股份有限公司油品行銷事業部嘉南營業處,413751200,巨額,11/25/2014 0:00:00,104/01/01－106/12/31
1050370061,104年豐原工區配電線路改善及變壓器吊換工作,台灣電力股份有限公司台中區營業處,3.13.31.10,<勞務類>522土木工程施工服務,公開招標,最低標,東大電業工程股份有限公司,11500000,查核金額以上未達巨額,12/24/2014 0:00:00,103/12/24－104/12/31
4850300085,南科E/S中興製GIS內檢維護物料乙批,台灣電力股份有限公司,3.13.31,<財物類>469其他電力設備及零件,限制性招標(未經公開評選或公開徵求),最低標,中興電工機械股份有限公司,964950,公告金額以上未達查核金額,11/6/2014 0:00:00,103/11/06－104/01/05
3710300396,修理包5項,台灣電力股份有限公司台中發電廠,3.13.31.45,"<財物類>433軸承,齒輪,傳動裝置,驅動元件及其零件",公開取得報價單或企劃書,最低標,巨路國際股份有限公司,900000,未達公告金額,12/17/2014 0:00:00,103/12/17－104/04/16
1220300026,台灣電力股份有限公司中區104年度抄表工作委外服務案,台灣電力股份有限公司苗栗區營業處,3.13.31.9,<勞務類>97其他服務,公開招標,最低標,磐_有限公司,112678000,巨額,12/8/2014 0:00:00,103/12/20－104/12/19
100306021,第三核能發電廠核能財物損失保險,台灣電力股份有限公司,3.13.31,<勞務類>812保險(包括再保險)及退休基金服務，不包括強制性社會安全服務,公開招標,最低標,兆豐產物保險股份有限公司,27051118,巨額,11/21/2014 0:00:00,104/01/01－105/01/01
4700300121,600VPVC電纜乙批,台灣電力股份有限公司,3.13.31,<財物類>462電力傳輸、控制設備及其零件,選擇性招標(建立合格廠商名單後續邀標),最低標,華榮電線電纜股份有限公司,2010200,公告金額以上未達查核金額,12/19/2014 0:00:00,103/12/19－104/01/18
4900370037,161kV楓港~大武一二路#28鐵塔補強工程,台灣電力股份有限公司高屏供電區營運處,3.13.31.98,<工程類>5164電力工程,公開招標,最低標,台灣鐵塔股份有限公司,6550000,公告金額以上未達查核金額,12/23/2014 0:00:00,104/01/05－104/06/30
3410300387-S03161,興達汽力四號機DCDAS系統升級,台灣電力股份有限公司興達發電廠,3.13.31.40,<勞務類>844資料庫服務,公開招標,最低標,巨路國際股份有限公司,3200000,公告金額以上未達查核金額,12/17/2014 0:00:00,103/12/24－104/05/31
3800300099,Daniel超音波流量計電路板及DeltaV控制器各2只,台灣電力股份有限公司大潭發電廠,3.13.31.47,<財物類>482做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器;工業程序控制設備;上述各項之零件及附件,限制性招標(經公開評選或公開徵求),最低標,巨路國際股份有限公司,780000,未達公告金額,12/18/2014 0:00:00,103/12/19－104/04/17
3300300058,南部發電廠氣動控制閥一批整修,台灣電力股份有限公司南部發電廠,3.13.31.49,<勞務類>886附帶於金屬產品、機械及設備維修之服務,公開取得報價單或企劃書,最低標,巨路國際股份有限公司,560000,未達公告金額,11/12/2014 0:00:00,103/11/12－105/12/31
1070300015,台灣電力股份有限公司嘉南區104年度抄表工作委外服務案,台灣電力股份有限公司嘉義區營業處,3.13.31.15,<勞務類>97其他服務,公開招標,最低標,磐_有限公司,86515508,巨額,12/8/2014 0:00:00,103/12/20－104/12/19
1050470003,台中區營業處104年丙工區配電管路工程,台灣電力股份有限公司台中區營業處,3.13.31.10,<工程類>5164電力工程,公開招標,最低標,全揚工程行,159600000,查核金額以上未達巨額,12/26/2014 0:00:00,103/12/26－104/12/31
1050470003,台中區營業處104年丙工區配電管路工程,台灣電力股份有限公司台中區營業處,3.13.31.10,<工程類>5164電力工程,公開招標,最低標,全揚工程行,159600000,查核金額以上未達巨額,12/26/2014 0:00:00,103/12/26－104/12/31
3510300332,104-106年度空調設備和廠房通風系統維修工作,台灣電力股份有限公司第二核能發電廠,3.13.31.82,<勞務類>8673綜合工程服務,公開招標,最低標,裕旺工程有限公司,16000000,查核金額以上未達巨額,12/19/2014 0:00:00,104/01/01－106/12/31
1100378001,屏東區營業處103年甲工區配電管路工程,台灣電力股份有限公司屏東區營業處,3.13.31.24,<工程類>5164電力工程,公開招標,最低標,哲豐營造工程有限公司,63242795,查核金額以上未達巨額,11/19/2014 0:00:00,103/11/19－104/12/31
1050300036,交連PE鋁電纜乙批,台灣電力股份有限公司,3.13.31,<財物類>462電力傳輸、控制設備及其零件,選擇性招標(建立合格廠商名單後續邀標),最低標,億泰電線電纜股份有限公司,2179500,公告金額以上未達查核金額,11/6/2014 0:00:00,103/11/06－104/02/04
2250300027,榕樹機組變壓器運輸裝卸勞務工作,台灣電力股份有限公司東部發電廠,3.13.31.61,<勞務類>71陸地運輸服務,公開招標,最低標,大同股份有限公司,2570000,公告金額以上未達查核金額,12/15/2014 0:00:00,103/12/16－104/09/16
1060370001,彰化區營業處103年甲工區配電外線工程,台灣電力股份有限公司彰化區營業處,3.13.31.13,<工程類>5164電力工程,公開招標,最低標,全揚工程行,67210000,查核金額以上未達巨額,10/30/2014 0:00:00,103/11/14－104/11/14
3520300181,核三廠一、二號機燃料更換機控制系統週期二十二大修維護服務工作,台灣電力股份有限公司第三核能發電廠,3.13.31.83,<勞務類>886附帶於金屬產品、機械及設備維修之服務,限制性招標(未經公開評選或公開徵求),最低標,行政院原子能委員會核能研究所,4956700,公告金額以上未達查核金額,11/21/2014 0:00:00,104/03/26－104/11/12
100306023,離島燃料油海運險,台灣電力股份有限公司,3.13.31,<勞務類>812保險(包括再保險)及退休基金服務，不包括強制性社會安全服務,公開招標,最低標,兆豐產物保險股份有限公司,121461,未達公告金額,12/17/2014 0:00:00,104/01/01－105/12/31
4750300089,161KV卓蘭~峨眉#65~#66等線鐵塔構件及基礎等乙批,台灣電力股份有限公司,3.13.31,<財物類>462電力傳輸、控制設備及其零件,選擇性招標(建立合格廠商名單後續邀標),最低標,力鋼工業股份有限公司,1450000,公告金額以上未達查核金額,12/9/2014 0:00:00,103/12/10－104/03/19
80300026,103年度昇空工程車壹批,台灣電力股份有限公司,3.13.31,"<財物類>491機動車,拖車,半拖車;車輛機件",公開招標,最低標,營亨實業股份有限公司,46340000,查核金額以上未達巨額,12/17/2014 0:00:00,103/12/17－104/12/31
tpc-00905-2011S-103048,進口煤海上運輸印尼及澳洲地區計4航次,台灣電力股份有限公司,3.13.31,<勞務類>72水上運輸服務,選擇性招標(建立合格廠商名單後續邀標),最低標,BIT MARITIME LIMITED ( 海瀧 ),71991920,巨額,11/21/2014 0:00:00,103/11/21－104/02/06
80320064,議購2014年Alstom公司統購契約器材再生及技師服務乙批,台灣電力股份有限公司,3.13.31,<勞務類>8673綜合工程服務,限制性招標(未經公開評選或公開徵求),最低標,台灣艾斯敦股份有限公司,577612800,巨額,12/18/2014 0:00:00,103/12/18－106/03/01
4750300092,345kV頂湖~龍潭#48~#52新購鐵塔構件等乙批,台灣電力股份有限公司,3.13.31,<財物類>462電力傳輸、控制設備及其零件,選擇性招標(建立合格廠商名單後續邀標),最低標,台灣鐵塔股份有限公司,8199996,公告金額以上未達查核金額,12/19/2014 0:00:00,103/12/20－104/03/19
tpc-00905-2011S-103047,進口煤海上運輸印尼地區計6航次,台灣電力股份有限公司,3.13.31,<勞務類>72水上運輸服務,選擇性招標(建立合格廠商名單後續邀標),最低標,BIT MARITIME LIMITED ( 海瀧 ),74897073,巨額,11/3/2014 0:00:00,103/11/03－104/05/27
1120300034,防燄性工作服一批,台灣電力股份有限公司花蓮區營業處,3.13.31.26,"<財物類>282成衣,毛皮服裝除外",公開取得報價單或企劃書,最低標,祥皓有限公司,249000,未達公告金額,12/5/2014 0:00:00,103/12/06－104/02/13
1170300041,104年甲工區配電設備維護改善及事故搶修工作,台灣電力股份有限公司台北西區營業處,3.13.31.5,<勞務類>8672工程服務,公開招標,最低標,國盛電氣工程有限公司,14878000,查核金額以上未達巨額,12/12/2014 0:00:00,103/12/13－104/12/27
1220300028,104年電腦資料處理作業,台灣電力股份有限公司苗栗區營業處,3.13.31.9,<勞務類>97其他服務,公開招標,最低標,磐_有限公司,5919000,公告金額以上未達查核金額,11/26/2014 0:00:00,104/01/02－104/12/31
4850300074,161kVB2等鐵塔工式防墜裝置等乙批,台灣電力股份有限公司,3.13.31,<財物類>469其他電力設備及零件,選擇性招標(建立合格廠商名單後續邀標),最低標,台灣鐵塔股份有限公司,1260000,公告金額以上未達查核金額,10/23/2014 0:00:00,103/10/23－103/11/25
1100378005,屏東區營業處103年配電管路潛挖、橋樑附掛及通信管中管零星工程,台灣電力股份有限公司屏東區營業處,3.13.31.24,<工程類>5164電力工程,公開招標,最低標,哲豐營造工程有限公司,28700000,公告金額以上未達查核金額,11/27/2014 0:00:00,103/11/27－104/12/31
4750300069,104年度新竹段轄區線路及電廠電源線直昇機活線礙子清洗工作,台灣電力股份有限公司新桃供電區營運處,3.13.31.92,<勞務類>73空運服務,公開招標,最低標,凌天航空股份有限公司,14667714,查核金額以上未達巨額,11/7/2014 0:00:00,104/01/01－104/12/31
4950300027,請購銅門-溪口線改建用鐵柱柱身,台灣電力股份有限公司,3.13.31,<財物類>462電力傳輸、控制設備及其零件,選擇性招標(建立合格廠商名單後續邀標),最低標,力鋼工業股份有限公司,1968000,公告金額以上未達查核金額,11/5/2014 0:00:00,103/11/06－103/12/25
4700300108,161KV鐵塔乙批,台灣電力股份有限公司,3.13.31,<財物類>462電力傳輸、控制設備及其零件,選擇性招標(建立合格廠商名單後續邀標),最低標,力鋼工業股份有限公司,1635180,公告金額以上未達查核金額,10/29/2014 0:00:00,103/10/29－103/12/28
4800300141,69KV鐵塔XB鐵塔塔身13M1UNT重鍍鋅含購螺栓等,台灣電力股份有限公司,3.13.31,<財物類>462電力傳輸、控制設備及其零件,選擇性招標(建立合格廠商名單後續邀標),最低標,台灣鐵塔股份有限公司,360480,未達公告金額,12/11/2014 0:00:00,103/12/12－104/04/30
6020351303,通霄電廠更新擴建計畫345kV氣體絕緣開關及附屬設備工程,台灣電力股份有限公司,3.13.31,<工程類>5164電力工程,限制性招標(未經公開評選或公開徵求),最低標,中興電工機械股份有限公司,1590000000,巨額,10/16/2014 0:00:00,103/10/16－107/01/10
N4700010031,345kV鐵塔JT等乙批,台灣電力股份有限公司,3.13.31,<財物類>462電力傳輸、控制設備及其零件,選擇性招標(建立合格廠商名單後續邀標),最低標,力鋼工業股份有限公司,852440,未達公告金額,6/24/2011 0:00:00,100/06/24－100/07/24
80320054,議購103年度新型低氮氧化物燃燒器及配件統購乙批,台灣電力股份有限公司,3.13.31,<財物類>469其他電力設備及零件,限制性招標(未經公開評選或公開徵求),最低標,Mitsubishi Corporation,983909000,巨額,11/21/2014 0:00:00,103/11/21－106/12/31
80300076,103年161KV交連PE電纜及附屬器材採購及安裝,台灣電力股份有限公司,3.13.31,<財物類>462電力傳輸、控制設備及其零件,選擇性招標(建立合格廠商名單後續邀標),最低標,大東電業廠股份有限公司,1308400000,巨額,11/13/2014 0:00:00,103/11/13－108/11/30
80300076,103年161KV交連PE電纜及附屬器材採購及安裝,台灣電力股份有限公司,3.13.31,<財物類>462電力傳輸、控制設備及其零件,選擇性招標(建立合格廠商名單後續邀標),最低標,大同股份有限公司,1308400000,巨額,11/13/2014 0:00:00,103/11/13－108/11/30
80300076,103年161KV交連PE電纜及附屬器材採購及安裝,台灣電力股份有限公司,3.13.31,<財物類>462電力傳輸、控制設備及其零件,選擇性招標(建立合格廠商名單後續邀標),最低標,大山電線電纜股份有限公司,1308400000,巨額,11/13/2014 0:00:00,103/11/13－108/11/23
80300076,103年161KV交連PE電纜及附屬器材採購及安裝,台灣電力股份有限公司,3.13.31,<財物類>462電力傳輸、控制設備及其零件,選擇性招標(建立合格廠商名單後續邀標),最低標,合機電線電纜股份有限公司,1308400000,巨額,11/13/2014 0:00:00,103/11/13－108/11/30
80300076,103年161KV交連PE電纜及附屬器材採購及安裝,台灣電力股份有限公司,3.13.31,<財物類>462電力傳輸、控制設備及其零件,選擇性招標(建立合格廠商名單後續邀標),最低標,華榮電線電纜股份有限公司,1308400000,巨額,11/13/2014 0:00:00,103/11/13－108/11/30
